NONMMUT000025.2 	NONHSAT126642.2
NONMMUT134648.1 	NONHSAT170852.1
NONMMUT134705.1 	NONHSAT044015.2
NONMMUT134720.1 	NONHSAT043963.2
NONMMUT134759.1 	NONHSAT209311.1
NONMMUT134766.1 	NONHSAT210686.1
NONMMUT134792.1 	NONHSAT252421.1
NONMMUT134801.1 	NONHSAT252422.1
NONMMUT134929.1 	NONHSAT209345.1
NONMMUT134930.1 	NONHSAT252446.1
NONMMUT135020.1 	NONHSAT092591.2
NONMMUT135078.1 	NONHSAT197641.1
NONMMUT135163.1 	NONHSAT197599.1
NONMMUT135164.1 	NONHSAT197597.1
NONMMUT135199.1 	NONHSAT256582.1
NONMMUT135218.1 	NONHSAT162235.1
NONMMUT135243.1 	NONHSAT194522.1
NONMMUT135293.1 	NONHSAT245880.1
NONMMUT135329.1 	NONHSAT193898.1
NONMMUT135343.1 	NONHSAT193880.1
NONMMUT135345.1 	NONHSAT193874.1
NONMMUT135358.1 	NONHSAT245540.1
NONMMUT135365.1 	NONHSAT245528.1
NONMMUT135370.1 	NONHSAT140354.2
NONMMUT135380.1 	NONHSAT197092.1
NONMMUT135454.1 	NONHSAT193703.1
NONMMUT135455.1 	NONHSAT193702.1
NONMMUT135554.1 	NONHSAT196970.1
NONMMUT135571.1 	NONHSAT195596.1
NONMMUT135588.1 	NONHSAT195626.1
NONMMUT135592.1 	NONHSAT195634.1
NONMMUT135603.1 	NONHSAT195638.1
NONMMUT135608.1 	NONHSAT195674.1
NONMMUT135632.1 	NONHSAT195695.1
NONMMUT135691.1 	NONHSAT223320.1
NONMMUT135709.1 	NONHSAT136655.2
NONMMUT135710.1 	NONHSAT222621.1
NONMMUT135715.1 	NONHSAT258110.1
NONMMUT135802.1 	NONHSAT136775.2
NONMMUT135820.1 	NONHSAT149323.1
NONMMUT135928.1 	NONHSAT258970.1
NONMMUT135943.1 	NONHSAT155152.1
NONMMUT135980.1 	NONHSAT258437.1
NONMMUT135991.1 	NONHSAT258439.1
NONMMUT136039.1 	NONHSAT138767.2
NONMMUT136058.1 	NONHSAT223070.1
NONMMUT136060.1 	NONHSAT223072.1
NONMMUT136081.1 	NONHSAT223618.1
NONMMUT136113.1 	NONHSAT223126.1
NONMMUT136114.1 	NONHSAT223130.1
NONMMUT136209.1 	NONHSAT223240.1
NONMMUT136229.1 	NONHSAT222746.1
NONMMUT136325.1 	NONHSAT258271.1
NONMMUT136332.1 	NONHSAT224014.1
NONMMUT136339.1 	NONHSAT137797.2
NONMMUT136431.1 	NONHSAT224113.1
NONMMUT136605.1 	NONHSAT136293.2
NONMMUT136608.1 	NONHSAT258156.1
NONMMUT136624.1 	NONHSAT222709.1
NONMMUT136633.1 	NONHSAT258155.1
NONMMUT136707.1 	NONHSAT223269.1
NONMMUT136714.1 	NONHSAT223270.1
NONMMUT136725.1 	NONHSAT223285.1
NONMMUT136749.1 	NONHSAT223294.1
NONMMUT136791.1 	NONHSAT136809.2
NONMMUT136792.1 	NONHSAT258635.1
NONMMUT136797.1 	NONHSAT258637.1
NONMMUT136798.1 	NONHSAT258638.1
NONMMUT136843.1 	NONHSAT138320.2
NONMMUT136865.1 	NONHSAT138443.2
NONMMUT136876.1 	NONHSAT138497.2
NONMMUT136884.1 	NONHSAT223563.1
NONMMUT136911.1 	NONHSAT223567.1
NONMMUT136919.1 	NONHSAT258958.1
NONMMUT136920.1 	NONHSAT258960.1
NONMMUT136935.1 	NONHSAT223591.1
NONMMUT136991.1 	NONHSAT258985.1
NONMMUT136993.1 	NONHSAT223616.1
NONMMUT137134.1 	NONHSAT136579.2
NONMMUT137142.1 	NONHSAT258101.1
NONMMUT137145.1 	NONHSAT258099.1
NONMMUT137206.1 	NONHSAT258723.1
NONMMUT137208.1 	NONHSAT137471.2
NONMMUT137209.1 	NONHSAT223397.1
NONMMUT137223.1 	NONHSAT137588.2
NONMMUT137260.1 	NONHSAT258803.1
NONMMUT137590.1 	NONHSAT136427.2
NONMMUT137596.1 	NONHSAT223741.1
NONMMUT137597.1 	NONHSAT258073.1
NONMMUT138534.1 	NONHSAT252396.1
NONMMUT138548.1 	NONHSAT113497.2
NONMMUT138568.1 	NONHSAT240882.1
NONMMUT138597.1 	NONHSAT183387.1
NONMMUT138608.1 	NONHSAT187960.1
NONMMUT138623.1 	NONHSAT183473.1
NONMMUT138668.1 	NONHSAT241545.1
NONMMUT138684.1 	NONHSAT183899.1
NONMMUT138708.1 	NONHSAT005271.2
NONMMUT138744.1 	NONHSAT152767.1
NONMMUT138792.1 	NONHSAT152634.1
NONMMUT138798.1 	NONHSAT008306.2
NONMMUT138878.1 	NONHSAT150881.1
NONMMUT138891.1 	NONHSAT009800.2
NONMMUT138927.1 	NONHSAT227570.1
NONMMUT138963.1 	NONHSAT113144.2
NONMMUT138973.1 	NONHSAT144605.2
NONMMUT138982.1 	NONHSAT113348.2
NONMMUT138985.1 	NONHSAT113345.2
NONMMUT139006.1 	NONHSAT157583.1
NONMMUT139095.1 	NONHSAT077415.2
NONMMUT139098.1 	NONHSAT124403.2
NONMMUT139135.1 	NONHSAT187396.1
NONMMUT139155.1 	NONHSAT225837.1
NONMMUT139189.1 	NONHSAT154300.1
NONMMUT139235.1 	NONHSAT007119.2
NONMMUT139259.1 	NONHSAT226032.1
NONMMUT139295.1 	NONHSAT150442.1
NONMMUT139298.1 	NONHSAT154533.1
NONMMUT139316.1 	NONHSAT009165.2
NONMMUT139321.1 	NONHSAT115510.2
NONMMUT139374.1 	NONHSAT252710.1
NONMMUT139391.1 	NONHSAT252679.1
NONMMUT139424.1 	NONHSAT209523.1
NONMMUT139432.1 	NONHSAT114265.2
NONMMUT139554.1 	NONHSAT098655.2
NONMMUT139640.1 	NONHSAT030139.2
NONMMUT139731.1 	NONHSAT029652.2
NONMMUT139814.1 	NONHSAT232138.1
NONMMUT139815.1 	NONHSAT092864.2
NONMMUT139816.1 	NONHSAT097215.2
NONMMUT139818.1 	NONHSAT163602.1
NONMMUT139861.1 	NONHSAT208140.1
NONMMUT139866.1 	NONHSAT211212.1
NONMMUT139868.1 	NONHSAT251562.1
NONMMUT139870.1 	NONHSAT208083.1
NONMMUT139918.1 	NONHSAT211000.1
NONMMUT139922.1 	NONHSAT251396.1
NONMMUT139939.1 	NONHSAT175752.1
NONMMUT139942.1 	NONHSAT114220.2
NONMMUT139958.1 	NONHSAT252632.1
NONMMUT139997.1 	NONHSAT228280.1
NONMMUT140078.1 	NONHSAT145226.2
NONMMUT140099.1 	NONHSAT179490.1
NONMMUT140144.1 	NONHSAT031129.2
NONMMUT140159.1 	NONHSAT069969.2
NONMMUT140178.1 	NONHSAT165070.1
NONMMUT140191.1 	NONHSAT093282.2
NONMMUT140196.1 	NONHSAT029914.2
NONMMUT140209.1 	NONHSAT231484.1
NONMMUT140226.1 	NONHSAT164992.1
NONMMUT140278.1 	NONHSAT078906.2
NONMMUT140280.1 	NONHSAT164802.1
NONMMUT140296.1 	NONHSAT231312.1
NONMMUT140301.1 	NONHSAT164761.1
NONMMUT140347.1 	NONHSAT221606.1
NONMMUT140368.1 	NONHSAT242006.1
NONMMUT140395.1 	NONHSAT026280.2
NONMMUT140413.1 	NONHSAT205112.1
NONMMUT140490.1 	NONHSAT237716.1
NONMMUT140511.1 	NONHSAT237669.1
NONMMUT140534.1 	NONHSAT052332.2
NONMMUT140588.1 	NONHSAT022422.2
NONMMUT140593.1 	NONHSAT055014.2
NONMMUT140596.1 	NONHSAT054945.2
NONMMUT140601.1 	NONHSAT238063.1
NONMMUT140615.1 	NONHSAT238041.1
NONMMUT140627.1 	NONHSAT054372.2
NONMMUT140629.1 	NONHSAT238014.1
NONMMUT140630.1 	NONHSAT054322.2
NONMMUT140631.1 	NONHSAT175174.1
NONMMUT140634.1 	NONHSAT175176.1
NONMMUT140646.1 	NONHSAT176966.1
NONMMUT140651.1 	NONHSAT237243.1
NONMMUT140653.1 	NONHSAT237245.1
NONMMUT140670.1 	NONHSAT237398.1
NONMMUT140674.1 	NONHSAT237417.1
NONMMUT140722.1 	NONHSAT056044.2
NONMMUT140727.1 	NONHSAT237508.1
NONMMUT140738.1 	NONHSAT177250.1
NONMMUT140742.1 	NONHSAT177252.1
NONMMUT140743.1 	NONHSAT177253.1
NONMMUT140748.1 	NONHSAT175740.1
NONMMUT140752.1 	NONHSAT056570.2
NONMMUT140759.1 	NONHSAT112116.2
NONMMUT140760.1 	NONHSAT056617.2
NONMMUT140772.1 	NONHSAT084830.2
NONMMUT140783.1 	NONHSAT120415.2
NONMMUT140790.1 	NONHSAT234210.1
NONMMUT140838.1 	NONHSAT203583.1
NONMMUT140845.1 	NONHSAT249660.1
NONMMUT140891.1 	NONHSAT249522.1
NONMMUT140928.1 	NONHSAT237765.1
NONMMUT140940.1 	NONHSAT237760.1
NONMMUT140958.1 	NONHSAT145380.2
NONMMUT140974.1 	NONHSAT144985.2
NONMMUT141001.1 	NONHSAT237834.1
NONMMUT141002.1 	NONHSAT237833.1
NONMMUT141026.1 	NONHSAT053012.2
NONMMUT141037.1 	NONHSAT176118.1
NONMMUT141040.1 	NONHSAT175171.1
NONMMUT141051.1 	NONHSAT237359.1
NONMMUT141079.1 	NONHSAT054385.2
NONMMUT141088.1 	NONHSAT237868.1
NONMMUT141097.1 	NONHSAT237882.1
NONMMUT141107.1 	NONHSAT237950.1
NONMMUT141124.1 	NONHSAT055167.2
NONMMUT141177.1 	NONHSAT176620.1
NONMMUT141204.1 	NONHSAT238254.1
NONMMUT141212.1 	NONHSAT056680.2
NONMMUT141275.1 	NONHSAT069183.2
NONMMUT141305.1 	NONHSAT241674.1
NONMMUT141306.1 	NONHSAT241668.1
NONMMUT141310.1 	NONHSAT186659.1
NONMMUT141312.1 	NONHSAT068990.2
NONMMUT141336.1 	NONHSAT068756.2
NONMMUT141357.1 	NONHSAT184015.1
NONMMUT141379.1 	NONHSAT253960.1
NONMMUT141380.1 	NONHSAT119321.2
NONMMUT141407.1 	NONHSAT036198.2
NONMMUT141418.1 	NONHSAT168270.1
NONMMUT141492.1 	NONHSAT233734.1
NONMMUT141505.1 	NONHSAT233765.1
NONMMUT141510.1 	NONHSAT037606.2
NONMMUT141523.1 	NONHSAT233817.1
NONMMUT141530.1 	NONHSAT037946.2
NONMMUT141631.1 	NONHSAT039757.2
NONMMUT141686.1 	NONHSAT040264.2
NONMMUT141702.1 	NONHSAT119446.2
NONMMUT141707.1 	NONHSAT186762.1
NONMMUT141723.1 	NONHSAT181405.1
NONMMUT141724.1 	NONHSAT069465.2
NONMMUT141734.1 	NONHSAT181347.1
NONMMUT141770.1 	NONHSAT058413.2
NONMMUT141783.1 	NONHSAT210839.1
NONMMUT141807.1 	NONHSAT181123.1
NONMMUT141868.1 	NONHSAT169184.1
NONMMUT141881.1 	NONHSAT078524.2
NONMMUT141894.1 	NONHSAT169277.1
NONMMUT141924.1 	NONHSAT037210.2
NONMMUT141926.1 	NONHSAT234303.1
NONMMUT141951.1 	NONHSAT234349.1
NONMMUT141965.1 	NONHSAT234391.1
NONMMUT141983.1 	NONHSAT169492.1
NONMMUT141995.1 	NONHSAT234425.1
NONMMUT142009.1 	NONHSAT038069.2
NONMMUT142032.1 	NONHSAT234476.1
NONMMUT142084.1 	NONHSAT040018.2
NONMMUT142097.1 	NONHSAT234576.1
NONMMUT142105.1 	NONHSAT234582.1
NONMMUT142120.1 	NONHSAT234609.1
NONMMUT142138.1 	NONHSAT040736.2
NONMMUT142150.1 	NONHSAT171633.1
NONMMUT142182.1 	NONHSAT183414.1
NONMMUT142226.1 	NONHSAT108199.2
NONMMUT142269.1 	NONHSAT250769.1
NONMMUT142337.1 	NONHSAT107910.2
NONMMUT142342.1 	NONHSAT206890.1
NONMMUT142402.1 	NONHSAT249530.1
NONMMUT142424.1 	NONHSAT133370.2
NONMMUT142431.1 	NONHSAT120533.2
NONMMUT142471.1 	NONHSAT052141.2
NONMMUT142521.1 	NONHSAT250097.1
NONMMUT142538.1 	NONHSAT101639.2
NONMMUT142554.1 	NONHSAT250035.1
NONMMUT142568.1 	NONHSAT184609.1
NONMMUT142571.1 	NONHSAT227922.1
NONMMUT142601.1 	NONHSAT028852.2
NONMMUT142609.1 	NONHSAT037096.2
NONMMUT142647.1 	NONHSAT106359.2
NONMMUT142653.1 	NONHSAT106437.2
NONMMUT142676.1 	NONHSAT251922.1
NONMMUT142708.1 	NONHSAT251950.1
NONMMUT142727.1 	NONHSAT252010.1
NONMMUT142731.1 	NONHSAT133286.2
NONMMUT142846.1 	NONHSAT193906.1
NONMMUT142894.1 	NONHSAT205186.1
NONMMUT142896.1 	NONHSAT100076.2
NONMMUT142906.1 	NONHSAT078266.2
NONMMUT142926.1 	NONHSAT202783.1
NONMMUT142927.1 	NONHSAT202782.1
NONMMUT142950.1 	NONHSAT096730.2
NONMMUT142951.1 	NONHSAT249172.1
NONMMUT143035.1 	NONHSAT158328.1
NONMMUT143062.1 	NONHSAT195780.1
NONMMUT143078.1 	NONHSAT015379.2
NONMMUT143125.1 	NONHSAT104931.2
NONMMUT143154.1 	NONHSAT200104.1
NONMMUT143169.1 	NONHSAT023519.2
NONMMUT143175.1 	NONHSAT032433.2
NONMMUT143177.1 	NONHSAT216784.1
NONMMUT143181.1 	NONHSAT216889.1
NONMMUT143184.1 	NONHSAT125754.2
NONMMUT143196.1 	NONHSAT125508.2
NONMMUT143264.1 	NONHSAT167732.1
NONMMUT143321.1 	NONHSAT183744.1
NONMMUT143338.1 	NONHSAT246537.1
NONMMUT143358.1 	NONHSAT242074.1
NONMMUT143399.1 	NONHSAT228387.1
NONMMUT143400.1 	NONHSAT015375.2
NONMMUT143435.1 	NONHSAT234259.1
NONMMUT143457.1 	NONHSAT131851.2
NONMMUT143463.1 	NONHSAT232998.1
NONMMUT143481.1 	NONHSAT254810.1
NONMMUT143492.1 	NONHSAT254933.1
NONMMUT143526.1 	NONHSAT167506.1
NONMMUT143546.1 	NONHSAT123957.2
NONMMUT143565.1 	NONHSAT215510.1
NONMMUT143582.1 	NONHSAT167137.1
NONMMUT143594.1 	NONHSAT249977.1
NONMMUT143632.1 	NONHSAT226892.1
NONMMUT143634.1 	NONHSAT216154.1
NONMMUT143646.1 	NONHSAT216183.1
NONMMUT143682.1 	NONHSAT216395.1
NONMMUT143688.1 	NONHSAT255420.1
NONMMUT143728.1 	NONHSAT198796.1
NONMMUT143730.1 	NONHSAT216559.1
NONMMUT143731.1 	NONHSAT255491.1
NONMMUT143774.1 	NONHSAT244861.1
NONMMUT143801.1 	NONHSAT129229.2
NONMMUT143810.1 	NONHSAT193252.1
NONMMUT143824.1 	NONHSAT184650.1
NONMMUT143844.1 	NONHSAT192578.1
NONMMUT143869.1 	NONHSAT028197.2
NONMMUT143873.1 	NONHSAT231240.1
NONMMUT143878.1 	NONHSAT028292.2
NONMMUT143884.1 	NONHSAT163556.1
NONMMUT143892.1 	NONHSAT028488.2
NONMMUT143907.1 	NONHSAT223297.1
NONMMUT143910.1 	NONHSAT249047.1
NONMMUT143927.1 	NONHSAT248992.1
NONMMUT143947.1 	NONHSAT183291.1
NONMMUT143956.1 	NONHSAT254197.1
NONMMUT143983.1 	NONHSAT249487.1
NONMMUT143986.1 	NONHSAT192230.1
NONMMUT144003.1 	NONHSAT217581.1
NONMMUT144033.1 	NONHSAT256307.1
NONMMUT144036.1 	NONHSAT256347.1
NONMMUT144045.1 	NONHSAT256370.1
NONMMUT144052.1 	NONHSAT088657.2
NONMMUT144055.1 	NONHSAT217766.1
NONMMUT144092.1 	NONHSAT086713.2
NONMMUT144144.1 	NONHSAT245316.1
NONMMUT144210.1 	NONHSAT232079.1
NONMMUT144213.1 	NONHSAT217112.1
NONMMUT144221.1 	NONHSAT028445.2
NONMMUT144234.1 	NONHSAT220434.1
NONMMUT144241.1 	NONHSAT148170.2
NONMMUT144259.1 	NONHSAT220932.1
NONMMUT144283.1 	NONHSAT192674.1
NONMMUT144305.1 	NONHSAT094025.2
NONMMUT144317.1 	NONHSAT094091.2
NONMMUT144323.1 	NONHSAT195187.1
NONMMUT144330.1 	NONHSAT094406.2
NONMMUT144341.1 	NONHSAT115892.2
NONMMUT144355.1 	NONHSAT193042.1
NONMMUT144358.1 	NONHSAT191562.1
NONMMUT144399.1 	NONHSAT175770.1
NONMMUT144446.1 	NONHSAT191772.1
NONMMUT144478.1 	NONHSAT244277.1
NONMMUT144490.1 	NONHSAT236366.1
NONMMUT144500.1 	NONHSAT067134.2
NONMMUT144589.1 	NONHSAT162259.1
NONMMUT144615.1 	NONHSAT094336.2
NONMMUT144625.1 	NONHSAT091509.2
NONMMUT144628.1 	NONHSAT245759.1
NONMMUT144672.1 	NONHSAT081199.2
NONMMUT144683.1 	NONHSAT160757.1
NONMMUT144712.1 	NONHSAT191380.1
NONMMUT144745.1 	NONHSAT249766.1
NONMMUT144786.1 	NONHSAT251795.1
NONMMUT144832.1 	NONHSAT251076.1
NONMMUT144855.1 	NONHSAT116906.2
NONMMUT144860.1 	NONHSAT252194.1
NONMMUT144869.1 	NONHSAT252140.1
NONMMUT144870.1 	NONHSAT108756.2
NONMMUT144895.1 	NONHSAT252304.1
NONMMUT144912.1 	NONHSAT209122.1
NONMMUT144920.1 	NONHSAT207254.1
NONMMUT144930.1 	NONHSAT055467.2
NONMMUT144955.1 	NONHSAT238688.1
NONMMUT144981.1 	NONHSAT240517.1
NONMMUT144982.1 	NONHSAT070248.2
NONMMUT144999.1 	NONHSAT256471.1
NONMMUT145005.1 	NONHSAT240579.1
NONMMUT145013.1 	NONHSAT252866.1
NONMMUT145017.1 	NONHSAT252878.1
NONMMUT145018.1 	NONHSAT247852.1
NONMMUT145054.1 	NONHSAT131002.2
NONMMUT145055.1 	NONHSAT235806.1
NONMMUT145057.1 	NONHSAT236313.1
NONMMUT145063.1 	NONHSAT235751.1
NONMMUT145078.1 	NONHSAT252221.1
NONMMUT145123.1 	NONHSAT252192.1
NONMMUT145148.1 	NONHSAT207278.1
NONMMUT145152.1 	NONHSAT210468.1
NONMMUT145181.1 	NONHSAT193615.1
NONMMUT145205.1 	NONHSAT250300.1
NONMMUT145227.1 	NONHSAT241859.1
NONMMUT145231.1 	NONHSAT139714.2
NONMMUT145282.1 	NONHSAT184554.1
NONMMUT145305.1 	NONHSAT241948.1
NONMMUT145316.1 	NONHSAT241962.1
NONMMUT145341.1 	NONHSAT228139.1
NONMMUT145343.1 	NONHSAT228142.1
NONMMUT145350.1 	NONHSAT168471.1
NONMMUT145355.1 	NONHSAT178890.1
NONMMUT145369.1 	NONHSAT058844.2
NONMMUT145374.1 	NONHSAT142392.2
NONMMUT145390.1 	NONHSAT249538.1
NONMMUT145399.1 	NONHSAT206380.1
NONMMUT145431.1 	NONHSAT103449.2
NONMMUT145451.1 	NONHSAT059457.2
NONMMUT145456.1 	NONHSAT059502.2
NONMMUT145480.1 	NONHSAT238895.1
NONMMUT145567.1 	NONHSAT058983.2
NONMMUT145593.1 	NONHSAT104139.2
NONMMUT145598.1 	NONHSAT104187.2
NONMMUT145611.1 	NONHSAT250493.1
NONMMUT145618.1 	NONHSAT127924.2
NONMMUT145652.1 	NONHSAT104555.2
NONMMUT145656.1 	NONHSAT104528.2
NONMMUT145667.1 	NONHSAT238924.1
NONMMUT145671.1 	NONHSAT238718.1
NONMMUT145695.1 	NONHSAT090993.2
NONMMUT145702.1 	NONHSAT238894.1
NONMMUT145747.1 	NONHSAT238597.1
NONMMUT145772.1 	NONHSAT022331.2
NONMMUT145792.1 	NONHSAT022040.2
NONMMUT145794.1 	NONHSAT230504.1
NONMMUT145821.1 	NONHSAT230482.1
NONMMUT145837.1 	NONHSAT160369.1
NONMMUT145862.1 	NONHSAT220828.1
NONMMUT145873.1 	NONHSAT220822.1
NONMMUT145906.1 	NONHSAT155835.1
NONMMUT145929.1 	NONHSAT015856.2
NONMMUT145941.1 	NONHSAT155969.1
NONMMUT145946.1 	NONHSAT016033.2
NONMMUT146029.1 	NONHSAT229843.1
NONMMUT146032.1 	NONHSAT060901.2
NONMMUT146100.1 	NONHSAT229274.1
NONMMUT146104.1 	NONHSAT157334.1
NONMMUT146108.1 	NONHSAT229281.1
NONMMUT146130.1 	NONHSAT157395.1
NONMMUT146132.1 	NONHSAT229317.1
NONMMUT146133.1 	NONHSAT229319.1
NONMMUT146137.1 	NONHSAT157405.1
NONMMUT146192.1 	NONHSAT228783.1
NONMMUT146207.1 	NONHSAT034576.2
NONMMUT146213.1 	NONHSAT257988.1
NONMMUT146229.1 	NONHSAT257216.1
NONMMUT146240.1 	NONHSAT135381.2
NONMMUT146244.1 	NONHSAT163939.1
NONMMUT146246.1 	NONHSAT220210.1
NONMMUT146256.1 	NONHSAT222280.1
NONMMUT146272.1 	NONHSAT222214.1
NONMMUT146308.1 	NONHSAT241132.1
NONMMUT146310.1 	NONHSAT241147.1
NONMMUT146343.1 	NONHSAT241245.1
NONMMUT146384.1 	NONHSAT230418.1
NONMMUT146392.1 	NONHSAT160222.1
NONMMUT146398.1 	NONHSAT230364.1
NONMMUT146420.1 	NONHSAT183085.1
NONMMUT146421.1 	NONHSAT041921.2
NONMMUT146425.1 	NONHSAT235562.1
NONMMUT146460.1 	NONHSAT190122.1
NONMMUT146475.1 	NONHSAT243601.1
NONMMUT146540.1 	NONHSAT188817.1
NONMMUT146577.1 	NONHSAT080205.2
NONMMUT146578.1 	NONHSAT080207.2
NONMMUT146579.1 	NONHSAT243420.1
NONMMUT146580.1 	NONHSAT080211.2
NONMMUT146590.1 	NONHSAT080294.2
NONMMUT146628.1 	NONHSAT138917.2
NONMMUT146634.1 	NONHSAT190454.1
NONMMUT146651.1 	NONHSAT190573.1
NONMMUT146658.1 	NONHSAT190587.1
NONMMUT146659.1 	NONHSAT190588.1
NONMMUT146668.1 	NONHSAT243595.1
NONMMUT146673.1 	NONHSAT155133.1
NONMMUT146675.1 	NONHSAT227984.1
NONMMUT146677.1 	NONHSAT011311.2
NONMMUT146678.1 	NONHSAT227959.1
NONMMUT146679.1 	NONHSAT227958.1
NONMMUT146694.1 	NONHSAT157953.1
NONMMUT146728.1 	NONHSAT257960.1
NONMMUT146738.1 	NONHSAT135380.2
NONMMUT146771.1 	NONHSAT222228.1
NONMMUT146780.1 	NONHSAT221301.1
NONMMUT146783.1 	NONHSAT170088.1
NONMMUT146791.1 	NONHSAT185641.1
NONMMUT146810.1 	NONHSAT249446.1
NONMMUT146846.1 	NONHSAT242770.1
NONMMUT146847.1 	NONHSAT075642.2
NONMMUT146854.1 	NONHSAT242795.1
NONMMUT146867.1 	NONHSAT229786.1
NONMMUT146893.1 	NONHSAT018938.2
NONMMUT146904.1 	NONHSAT158990.1
NONMMUT146905.1 	NONHSAT229721.1
NONMMUT146912.1 	NONHSAT229702.1
NONMMUT146930.1 	NONHSAT041934.2
NONMMUT146952.1 	NONHSAT235303.1
NONMMUT146955.1 	NONHSAT042226.2
NONMMUT146965.1 	NONHSAT242420.1
NONMMUT147080.1 	NONHSAT189456.1
NONMMUT147091.1 	NONHSAT078992.2
NONMMUT147092.1 	NONHSAT078988.2
NONMMUT147126.1 	NONHSAT243806.1
NONMMUT147203.1 	NONHSAT189786.1
NONMMUT147221.1 	NONHSAT189790.1
NONMMUT147226.1 	NONHSAT243929.1
NONMMUT147281.1 	NONHSAT246046.1
NONMMUT147284.1 	NONHSAT080719.2
NONMMUT147290.1 	NONHSAT080789.2
NONMMUT147314.1 	NONHSAT215910.1
NONMMUT147323.1 	NONHSAT093154.2
NONMMUT147333.1 	NONHSAT199044.1
NONMMUT147338.1 	NONHSAT122647.2
NONMMUT147357.1 	NONHSAT233147.1
NONMMUT147372.1 	NONHSAT197658.1
NONMMUT147383.1 	NONHSAT245979.1
NONMMUT147426.1 	NONHSAT098814.2
NONMMUT147459.1 	NONHSAT223099.1
NONMMUT147461.1 	NONHSAT157331.1
NONMMUT147464.1 	NONHSAT006532.2
NONMMUT147476.1 	NONHSAT006310.2
NONMMUT147483.1 	NONHSAT227077.1
NONMMUT147485.1 	NONHSAT227075.1
NONMMUT147487.1 	NONHSAT227054.1
NONMMUT147497.1 	NONHSAT005284.2
NONMMUT147506.1 	NONHSAT152067.1
NONMMUT147512.1 	NONHSAT182970.1
NONMMUT147543.1 	NONHSAT097865.2
NONMMUT147562.1 	NONHSAT097615.2
NONMMUT147574.1 	NONHSAT226837.1
NONMMUT147584.1 	NONHSAT004184.2
NONMMUT147604.1 	NONHSAT217233.1
NONMMUT147614.1 	NONHSAT127413.2
NONMMUT147681.1 	NONHSAT092877.2
NONMMUT147691.1 	NONHSAT001913.2
NONMMUT147692.1 	NONHSAT203453.1
NONMMUT147704.1 	NONHSAT247843.1
NONMMUT147712.1 	NONHSAT247839.1
NONMMUT147723.1 	NONHSAT154157.1
NONMMUT147735.1 	NONHSAT149858.1
NONMMUT147750.1 	NONHSAT149795.1
NONMMUT147752.1 	NONHSAT225534.1
NONMMUT147753.1 	NONHSAT242702.1
NONMMUT147798.1 	NONHSAT225424.1
NONMMUT147815.1 	NONHSAT169174.1
NONMMUT147855.1 	NONHSAT097748.2
NONMMUT147867.1 	NONHSAT198877.1
NONMMUT147878.1 	NONHSAT225177.1
NONMMUT147884.1 	NONHSAT149248.1
NONMMUT147946.1 	NONHSAT085071.2
NONMMUT147953.1 	NONHSAT127788.2
NONMMUT147956.1 	NONHSAT171512.1
NONMMUT147959.1 	NONHSAT075704.2
NONMMUT147964.1 	NONHSAT162258.1
NONMMUT148000.1 	NONHSAT202093.1
NONMMUT148031.1 	NONHSAT256943.1
NONMMUT148053.1 	NONHSAT219994.1
NONMMUT148073.1 	NONHSAT257017.1
NONMMUT148079.1 	NONHSAT010607.2
NONMMUT148087.1 	NONHSAT256498.1
NONMMUT148112.1 	NONHSAT097864.2
NONMMUT148123.1 	NONHSAT149034.1
NONMMUT148124.1 	NONHSAT225103.1
NONMMUT148128.1 	NONHSAT149080.1
NONMMUT148167.1 	NONHSAT226654.1
NONMMUT148176.1 	NONHSAT226632.1
NONMMUT148225.1 	NONHSAT001981.2
NONMMUT148249.1 	NONHSAT001513.2
NONMMUT148325.1 	NONHSAT151115.1
NONMMUT148333.1 	NONHSAT000795.2
NONMMUT148369.1 	NONHSAT226324.1
NONMMUT148417.1 	NONHSAT155429.1
NONMMUT148436.1 	NONHSAT251296.1
NONMMUT148466.1 	NONHSAT131036.2
NONMMUT148473.1 	NONHSAT133697.2
NONMMUT148478.1 	NONHSAT107765.2
NONMMUT148532.1 	NONHSAT257352.1
NONMMUT148539.1 	NONHSAT257360.1
NONMMUT148559.1 	NONHSAT226751.1
NONMMUT148582.1 	NONHSAT003448.2
NONMMUT148583.1 	NONHSAT148983.1
NONMMUT148588.1 	NONHSAT153681.1
NONMMUT148628.1 	NONHSAT003175.2
NONMMUT148663.1 	NONHSAT153607.1
NONMMUT148674.1 	NONHSAT148725.1
NONMMUT148706.1 	NONHSAT224846.1
NONMMUT148707.1 	NONHSAT148596.1
NONMMUT148716.1 	NONHSAT153522.1
NONMMUT148782.1 	NONHSAT121639.2
NONMMUT148788.1 	NONHSAT224685.1
NONMMUT148884.1 	NONHSAT211770.1
NONMMUT148886.1 	NONHSAT215196.1
NONMMUT148890.1 	NONHSAT253792.1
NONMMUT148913.1 	NONHSAT240457.1
NONMMUT148916.1 	NONHSAT240461.1
NONMMUT148944.1 	NONHSAT007764.2
NONMMUT148967.1 	NONHSAT202795.1
NONMMUT148995.1 	NONHSAT096371.2
NONMMUT149009.1 	NONHSAT096549.2
NONMMUT149019.1 	NONHSAT096734.2
NONMMUT149078.1 	NONHSAT084533.2
NONMMUT149086.1 	NONHSAT084435.2
NONMMUT149146.1 	NONHSAT232391.1
NONMMUT149166.1 	NONHSAT232383.1
